v6,v7,v557,v570,v571,v572,v573,v574,v575,v576,v577,v578,v579,v580,v581,v582,v583,v592,v595,v605,v607,v624
24,LT,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,16,31,0,0,2
24,LT,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,15,69,0,0,1
24,LT,5,1,0,0,0,0,0,0,0,1,0,1,1,0,0,20,35,1,1,3
24,LT,6,1,0,0,0,0,1,0,0,0,0,1,1,0,0,20,34,2,0,3
24,LT,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,17,36,1,0,2
24,LT,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,18,43,0,0,2
24,LT,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,18,41,0,0,3
24,LT,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,14,83,0,0,3
24,LT,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,98,16,1,0,3
24,LT,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,23,42,0,0,2
24,LT,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,16,54,0,0,3
24,LT,10,1,0,0,0,1,0,0,1,0,0,1,0,0,0,18,48,1,0,1
24,LT,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,21,23,0,0,2
24,LT,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,98,16,0,1,3
24,LT,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,17,45,0,1,1
24,LT,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,17,59,0,0,2
24,LT,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,12,78,0,0,1
24,LT,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,19,68,0,0,3
24,LT,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10,67,0,0,2
24,LT,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,18,48,0,0,1
24,LT,7,2,0,0,1,0,1,1,0,0,0,0,0,0,0,18,52,0,0,1
24,LT,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,19,30,0,0,1
24,LT,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,22,38,1,1,3
24,LT,7,2,0,0,0,0,1,0,0,1,0,1,1,0,0,98,24,0,0,3
24,LT,7,2,0,0,0,0,0,0,0,0,0,1,1,0,0,20,76,0,0,2
24,LT,7,2,0,0,0,0,0,0,0,0,0,1,1,0,0,23,25,1,0,2
24,LT,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,25,80,0,0,3
24,LT,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,16,57,0,0,2
24,LT,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,16,53,0,0,2
24,LT,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,98,15,0,0,3
24,LT,7,1,0,0,0,0,0,0,0,0,0,1,1,0,0,23,24,0,0,3
24,LT,5,2,0,0,0,0,0,0,0,0,0,1,1,0,0,22,49,0,0,3
24,LT,8,2,0,0,0,0,0,0,0,0,0,1,0,0,0,22,22,0,0,3
24,LT,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,26,55,0,0,3
24,LT,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,19,42,0,1,1
24,LT,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,32,1,0,3
24,LT,9,1,1,0,0,0,0,0,0,0,0,1,1,0,0,22,27,1,0,3
24,LT,8,2,0,0,0,0,0,0,0,0,0,1,1,0,0,98,21,0,0,3
24,LT,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,21,40,1,0,2
24,LT,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,16,39,0,0,2
24,LT,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,30,86,0,0,3
24,LT,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,20,44,1,0,3
24,LT,7,3,0,0,0,0,0,0,0,0,0,0,0,0,1,18,53,0,0,2
24,LT,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,23,36,0,1,2
24,LT,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,18,52,0,0,3
24,LT,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,45,0,0,2
24,LT,7,2,0,0,0,0,1,0,0,0,0,1,1,0,0,25,35,1,0,3
24,LT,5,2,0,0,0,0,1,0,0,0,0,1,1,0,0,18,34,0,2,3
24,LT,3,2,0,0,0,0,0,0,0,1,0,1,1,0,0,27,69,0,0,3
24,LT,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,19,66,0,0,3
24,LT,8,2,0,0,0,0,1,0,0,0,0,1,0,0,0,22,42,0,0,1
24,LT,8,2,0,1,0,0,0,0,0,0,0,0,1,0,0,17,58,0,0,2
24,LT,3,2,0,0,0,0,0,0,0,1,0,1,1,0,0,14,73,0,0,3
24,LT,5,2,0,0,0,0,1,0,0,1,0,0,1,0,0,24,64,0,0,3
24,LT,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,98,21,0,0,2
24,LT,10,1,0,0,0,0,0,0,0,0,1,1,1,0,0,98,18,0,0,1
24,LT,5,2,0,0,1,0,1,0,0,0,0,0,0,0,0,19,41,0,1,2
24,LT,7,2,1,0,0,0,0,0,0,1,0,1,0,0,0,19,34,0,1,1
24,LT,10,1,0,0,1,0,1,1,0,1,0,1,0,0,0,18,43,0,1,1
24,LT,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,98,17,1,0,1
24,LT,7,2,0,0,0,0,0,0,0,1,1,1,1,0,0,18,20,0,1,2
24,LT,5,2,0,0,1,0,1,0,0,0,0,1,0,0,0,19,45,0,0,2
24,LT,10,2,0,0,1,0,1,0,0,0,0,0,0,0,0,21,54,0,0,2
24,LT,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17,68,0,0,3
24,LT,10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,22,28,0,0,1
24,LT,10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,18,41,0,0,2
24,LT,10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,16,43,0,0,1
24,LT,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,18,42,0,1,2
24,LT,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,59,0,0,3
24,LT,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,18,46,0,0,2
24,LT,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,19,46,0,0,2
24,LT,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,98,17,0,0,3
24,LT,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,17,44,0,0,3
24,LT,8,1,0,1,0,0,1,0,0,0,0,0,0,0,0,98,17,0,0,3
24,LT,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,10,81,0,0,3
24,LT,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,17,41,0,0,3
24,LT,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,54,0,0,3
24,LT,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,17,43,0,1,2
24,LT,5,2,0,0,0,0,0,0,0,1,0,1,1,0,0,16,73,0,0,1
24,LT,7,1,0,0,0,0,1,0,0,1,0,1,1,0,0,16,45,0,0,1
24,LT,10,1,0,0,1,0,0,0,0,0,0,1,1,0,0,23,62,0,0,3
24,LT,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,99,17,0,1,1
24,LT,5,1,0,0,0,0,0,0,0,1,0,1,1,0,0,16,80,0,0,2
24,LT,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,98,17,1,0,1
24,LT,11,1,0,0,0,0,0,0,0,1,0,1,1,0,0,16,32,1,1,2
24,LT,8,1,1,1,0,1,1,0,1,1,0,1,1,0,0,22,43,0,0,3
24,LT,7,1,0,0,0,0,0,0,0,1,0,1,1,0,0,16,43,4,1,1
24,LT,5,2,0,0,0,0,0,0,0,1,0,1,1,0,0,10,83,0,0,3
24,LT,8,1,0,0,1,0,1,0,0,1,0,1,1,0,0,16,60,0,0,2
24,LT,10,1,0,0,1,0,0,0,0,1,0,1,1,0,0,26,49,0,0,2
24,LT,8,1,0,0,1,1,0,0,0,1,0,1,1,0,0,18,25,1,0,3
24,LT,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,98,18,0,0,2
24,LT,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,24,45,2,0,1
24,LT,7,2,0,0,0,0,1,0,0,0,0,0,0,0,0,18,53,0,0,2
24,LT,10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,17,54,0,0,1
24,LT,10,2,0,0,0,0,0,0,0,0,0,0,1,0,0,99,71,0,0,1
24,LT,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,14,51,0,0,1
24,LT,7,2,1,0,0,0,0,0,0,1,0,0,0,0,0,98,19,0,0,2
24,LT,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,21,55,0,0,1
24,LT,7,1,0,1,0,0,0,0,0,0,0,0,1,0,0,98,21,0,0,3
24,LT,8,2,0,0,1,0,0,0,0,0,0,0,1,0,0,18,59,0,0,3
24,LT,10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,26,32,1,0,2
24,LT,7,2,1,0,0,0,1,0,0,1,1,0,1,0,0,18,67,0,0,2
24,LT,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,27,42,1,1,3
24,LT,7,2,0,1,0,0,0,0,0,0,0,1,0,0,0,10,80,0,0,1
24,LT,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,22,74,0,0,3
24,LT,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,15,33,2,0,1
24,LT,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,19,38,0,0,3
24,LT,8,1,0,0,1,0,0,0,0,0,0,1,0,0,0,23,30,0,0,3
24,LT,10,1,0,0,0,0,0,0,0,0,0,1,1,0,0,18,53,0,0,1
24,LT,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,19,51,0,0,1
24,LT,6,1,0,0,0,0,1,0,0,1,0,1,1,0,0,18,52,0,0,2
24,LT,10,2,0,0,0,0,0,0,0,1,0,0,0,0,0,13,73,0,0,1
24,LT,5,1,0,1,0,0,0,0,0,1,1,1,1,0,0,23,61,0,0,3
24,LT,10,1,0,1,0,0,1,0,0,1,0,1,1,0,0,17,49,0,0,1
24,LT,10,1,0,1,0,0,0,0,0,1,0,0,1,0,0,21,74,0,0,1
24,LT,7,1,0,1,0,0,0,0,0,1,0,1,0,0,0,18,51,0,0,3
24,LT,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,18,52,0,0,3
24,LT,10,1,0,0,0,0,0,0,0,0,0,1,1,0,0,98,21,0,0,2
24,LT,10,1,0,1,0,0,0,0,0,1,0,1,1,0,0,18,73,0,0,1
24,LT,8,1,0,1,0,0,0,0,1,0,1,0,0,0,0,16,33,2,0,1
24,LT,10,1,0,0,0,0,1,0,0,1,0,0,0,0,0,16,76,0,0,1
24,LT,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,18,35,1,0,1
24,LT,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,24,29,0,0,3
24,LT,10,2,0,0,0,0,0,0,0,0,0,0,0,1,0,19,45,0,0,2
24,LT,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,98,15,1,0,2
24,LT,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,98,18,2,2,2
24,LT,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,18,42,0,0,3
24,LT,11,3,0,0,0,0,0,0,0,0,0,1,0,0,0,14,75,0,0,1
24,LT,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,14,70,0,0,3
24,LT,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17,44,0,0,1
24,LT,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16,29,1,1,2
24,LT,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,21,49,0,0,3
24,LT,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,16,56,0,0,3
24,LT,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,23,31,2,0,2
24,LT,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16,57,0,0,1
24,LT,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,18,48,0,0,3
24,LT,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,15,57,0,0,1
24,LT,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,19,41,1,1,1
24,LT,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,21,47,0,0,1
24,LT,10,2,0,0,0,0,1,0,0,0,0,0,0,0,0,24,66,0,0,3
24,LT,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,18,49,1,0,1
24,LT,10,2,0,0,1,0,0,0,0,0,0,0,0,0,0,19,31,1,0,3
24,LT,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,15,50,0,0,2
24,LT,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,14,57,0,0,1
24,LT,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,19,46,0,0,1
24,LT,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,17,39,0,0,1
24,LT,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,16,57,0,0,1
24,LT,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,20,49,0,0,3
24,LT,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,14,70,0,0,1
24,LT,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,16,30,0,0,1
24,LT,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,18,54,0,0,1
24,LT,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,98,18,0,0,2
24,LT,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,16,53,0,0,2
24,LT,10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,20,38,0,0,1
24,LT,6,2,0,0,0,0,0,1,0,0,0,1,0,0,0,20,62,1,0,3
24,LT,8,2,0,0,0,0,1,0,0,0,0,1,1,0,0,18,47,0,0,2
24,LT,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,18,27,2,0,2
24,LT,11,3,0,0,0,0,0,0,0,0,0,1,0,0,0,13,81,0,0,1
24,LT,1,2,0,0,1,0,1,0,0,0,0,0,1,0,0,98,23,1,0,3
24,LT,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,98,18,0,0,2
24,LT,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,18,62,1,0,1
24,LT,5,1,0,0,0,0,1,0,0,1,0,0,1,0,0,28,46,1,0,1
24,LT,11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,18,53,0,0,1
24,LT,5,2,0,0,0,0,1,0,0,1,0,0,0,0,0,17,51,0,0,1
24,LT,10,1,0,0,0,0,1,0,0,1,0,1,0,0,0,25,32,1,0,1
24,LT,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,18,21,0,0,1
24,LT,11,2,0,0,0,0,0,0,0,0,0,0,0,1,0,18,55,0,0,1
24,LT,10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,18,60,0,0,1
24,LT,9,1,0,0,0,0,0,0,0,1,0,1,0,0,0,20,31,1,0,2
24,LT,5,1,0,0,0,0,1,0,0,1,0,1,1,0,0,33,35,0,0,3
24,LT,10,3,0,0,0,0,0,0,0,0,0,0,0,0,1,99,82,0,0,1
24,LT,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,21,37,1,1,2
24,LT,8,1,0,0,0,0,0,0,0,1,0,1,1,0,0,18,44,0,0,1
24,LT,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,98,22,0,0,3
24,LT,10,1,0,0,0,0,0,0,0,1,0,1,1,0,0,25,31,0,0,2
24,LT,10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,98,25,0,0,2
24,LT,10,1,0,0,0,0,0,0,0,1,0,0,1,0,0,23,28,1,0,2
24,LT,10,1,0,0,0,0,0,0,0,0,0,1,1,0,0,20,34,0,1,2
24,LT,10,1,0,0,0,0,0,0,0,0,0,1,1,0,0,40,71,0,0,2
24,LT,10,1,0,0,0,0,0,0,0,0,0,1,1,1,0,99,60,0,0,1
24,LT,10,1,0,0,0,0,0,0,0,1,0,1,1,0,0,22,56,0,0,2
24,LT,10,1,0,0,0,0,0,0,0,1,0,1,1,0,0,26,28,2,0,3
24,LT,10,2,0,0,0,0,0,0,0,0,0,1,1,0,0,24,28,2,0,2
24,LT,10,1,0,0,0,0,0,0,0,1,0,1,1,0,0,23,66,0,0,2
24,LT,10,1,0,0,0,0,0,0,0,1,0,1,1,0,0,22,39,0,2,2
24,LT,10,1,0,0,0,0,0,0,0,0,0,1,1,0,0,27,34,0,0,2
24,LT,10,1,0,0,0,0,0,0,0,1,0,1,0,0,0,23,55,0,0,1
24,LT,10,2,0,0,0,0,0,0,0,1,0,1,0,0,0,98,21,0,0,2
24,LT,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,23,36,1,0,2
24,LT,10,1,1,0,0,0,0,0,0,1,0,1,1,1,0,23,50,0,0,3
24,LT,10,1,0,0,0,0,0,0,0,1,0,1,1,0,0,24,56,0,0,2
24,LT,10,1,0,0,0,0,0,0,0,1,0,1,1,1,0,23,26,0,0,1
24,LT,10,2,0,0,0,0,0,0,0,1,0,1,0,1,0,23,32,2,0,3
24,LT,10,1,0,0,0,0,0,0,0,1,0,1,0,1,0,98,22,0,0,3
24,LT,10,2,0,0,0,0,0,0,0,1,0,1,1,0,0,19,31,2,0,3
24,LT,10,1,0,0,0,0,0,0,0,1,0,1,1,1,0,23,30,0,0,3
24,LT,10,1,0,0,0,0,0,0,0,1,0,1,0,1,0,24,64,0,0,2
24,LT,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,12,75,0,0,3
24,LT,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,11,82,0,0,3
24,LT,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,19,40,0,2,2
24,LT,9,2,0,0,0,0,0,0,0,0,0,1,0,0,0,98,18,0,1,3
24,LT,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,18,37,0,2,3
24,LT,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,23,47,0,0,2
24,LT,7,2,0,0,0,0,0,0,0,0,0,0,1,0,0,19,51,0,0,3
24,LT,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,15,53,0,0,1
24,LT,10,2,0,0,0,0,0,0,0,1,0,1,0,0,0,17,60,0,0,1
24,LT,5,2,0,0,0,0,1,0,0,1,0,0,0,0,0,24,30,2,0,3
24,LT,9,2,0,0,0,0,0,0,0,1,0,0,0,0,0,15,37,1,2,1
24,LT,9,2,0,0,0,0,0,0,0,1,0,0,0,0,0,18,44,0,0,3
24,LT,10,2,0,0,0,0,0,0,0,1,0,0,0,0,0,16,30,1,1,2
24,LT,8,1,0,1,0,0,0,0,0,1,0,1,0,0,0,19,37,2,1,2
24,LT,10,2,0,1,0,0,0,0,0,1,0,1,0,0,0,98,18,0,0,1
24,LT,10,2,0,0,0,0,0,0,0,1,0,1,0,0,0,18,53,0,0,1
24,LT,7,2,0,0,0,0,0,0,0,1,0,0,0,0,0,18,55,0,0,1
24,LT,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,15,57,0,0,1
24,LT,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,18,23,2,0,1
24,LT,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,98,15,0,2,1
24,LT,10,2,0,0,0,0,1,0,0,1,0,0,0,0,0,17,41,0,0,2
24,LT,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,18,47,0,0,1
24,LT,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,24,58,0,0,3
24,LT,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,19,48,0,0,2
24,LT,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,12,80,0,0,3
24,LT,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,20,24,0,0,2
24,LT,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,15,36,0,0,3
24,LT,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,99,22,0,0,3
24,LT,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,98,23,0,0,2
24,LT,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,19,40,0,1,2
24,LT,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,18,63,0,0,1
24,LT,8,1,0,0,0,0,1,1,0,1,1,1,1,0,0,23,31,2,0,1
24,LT,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,17,68,0,0,3
24,LT,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16,49,0,0,1
24,LT,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,19,26,2,0,3
24,LT,8,1,0,1,0,0,0,0,0,0,0,0,1,0,0,99,19,0,0,3
24,LT,9,1,0,1,0,0,0,0,0,0,0,1,0,0,0,15,63,0,0,2
24,LT,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,22,22,0,0,2
24,LT,10,2,0,0,0,0,1,0,0,0,0,0,1,0,0,19,23,0,0,1
24,LT,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,16,26,3,0,2
24,LT,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,20,23,1,0,3
24,LT,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,19,20,0,0,2
24,LT,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,97,79,0,0,2
24,LT,8,2,0,0,0,0,0,0,0,0,0,1,0,0,0,27,67,0,0,2
24,LT,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,17,62,0,0,2
24,LT,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,98,15,0,0,2
24,LT,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,16,28,1,2,2
24,LT,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,98,17,0,0,2
24,LT,7,2,0,0,0,0,0,0,0,0,0,0,1,0,0,18,45,0,2,1
24,LT,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,18,33,1,1,1
24,LT,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,34,70,0,0,2
24,LT,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,98,24,0,0,1
24,LT,7,1,0,0,0,0,0,0,0,1,0,1,0,0,0,24,26,0,0,2
24,LT,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,16,62,0,0,1
24,LT,7,1,0,1,0,0,0,0,0,0,0,1,0,1,0,20,59,0,0,3
24,LT,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,98,16,0,0,2
24,LT,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,18,49,0,0,1
24,LT,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,18,59,0,0,2
24,LT,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,17,57,0,0,2
24,LT,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,20,37,0,1,2
24,LT,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,25,26,0,0,7
24,LT,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18,82,0,0,1
24,LT,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,24,25,0,0,3
24,LT,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,23,53,0,0,7
24,LT,10,1,0,1,0,0,1,0,0,1,0,0,1,0,0,98,20,0,0,3
24,LT,8,2,0,0,0,0,0,0,0,0,0,1,0,0,0,18,39,0,1,3
24,LT,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,98,18,1,0,2
24,LT,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,98,17,1,0,2
24,LT,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,18,51,0,0,2
24,LT,10,2,0,0,0,0,0,0,0,0,0,0,0,1,0,22,25,0,0,2
24,LT,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,11,69,0,0,2
24,LT,7,2,0,0,0,0,0,0,0,1,0,0,0,0,0,12,75,0,0,3
24,LT,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,16,70,0,0,3
24,LT,9,2,0,0,0,0,0,0,0,0,0,1,0,0,0,30,33,0,1,2
24,LT,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,20,45,0,0,2
24,LT,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20,54,0,0,2
24,LT,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,16,53,0,0,3
24,LT,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,99,53,0,0,2
24,LT,8,2,0,1,0,0,1,0,0,1,0,1,0,0,0,23,52,0,0,1
24,LT,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,16,61,0,0,3
24,LT,10,2,0,0,0,0,1,0,0,1,0,0,0,0,0,20,52,0,0,1
24,LT,9,2,0,0,0,0,1,0,0,1,0,0,0,0,0,18,32,1,0,3
24,LT,9,2,0,0,1,0,1,0,0,1,0,1,0,0,0,18,47,0,0,3
24,LT,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,24,50,0,0,1
24,LT,8,2,0,0,0,0,1,0,0,1,0,1,0,0,0,19,75,0,0,2
24,LT,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,19,75,0,0,3
24,LT,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,22,59,0,0,2
24,LT,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,22,82,0,0,3
24,LT,8,2,0,0,0,0,0,0,0,0,0,1,0,0,0,18,75,0,0,3
24,LT,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,24,40,1,1,1
24,LT,8,2,0,0,0,0,0,0,0,0,0,1,0,0,0,17,37,1,1,2
24,LT,8,2,0,0,0,0,0,0,0,1,0,1,0,0,0,17,28,2,0,3
24,LT,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,18,38,1,1,1
24,LT,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,19,47,0,0,1
24,LT,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,21,68,0,0,3
24,LT,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,18,83,0,0,3
24,LT,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,20,46,0,0,1
24,LT,10,1,1,0,0,0,0,0,0,0,0,0,1,0,0,18,40,0,0,2
24,LT,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,19,45,0,0,2
24,LT,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,19,42,0,0,2
24,LT,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,23,60,0,0,1
24,LT,10,2,0,0,1,0,0,0,0,0,0,0,0,0,0,12,75,0,0,3
24,LT,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,17,24,0,0,1
24,LT,8,2,0,0,0,0,0,0,0,1,0,1,0,0,0,23,51,0,0,2
24,LT,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,18,43,0,0,1
24,LT,6,2,0,0,0,0,0,0,0,1,0,0,0,1,0,18,47,0,0,2
24,LT,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,24,28,0,0,2
24,LT,8,2,0,0,0,0,0,0,0,1,0,1,0,0,0,13,72,0,0,2
24,LT,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,17,52,0,0,1
24,LT,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,98,18,0,0,2
24,LT,4,2,0,0,0,0,0,0,0,1,0,0,1,0,0,19,46,0,0,2
