country,isocntry,qa2,qa5,qa6_1,qa6_2,qa6_3,qa6_4,qa6_5,qa6_6,qa6_7,qa6_8,qa6_9,qa6_10,qa6_11,qa6_12,qa6_13,d8,d11,d40b,d40c,d60
2,BE,7,2,0,0,1,0,1,0,1,1,0,0,1,0,0,21,37,1,1,3
2,BE,7,2,0,0,1,0,1,0,0,0,0,1,1,0,0,22,31,2,0,3
2,BE,7,2,0,1,0,0,0,0,0,0,0,1,1,0,0,98,20,0,1,7
2,BE,7,2,0,1,0,0,1,0,0,1,0,1,1,0,0,23,61,0,0,3
2,BE,8,1,0,1,0,0,1,1,1,1,1,1,1,0,0,23,72,0,0,3
2,BE,8,2,0,0,0,0,1,0,0,0,0,1,1,0,0,21,66,0,0,3
2,BE,7,1,0,1,1,0,1,0,0,0,0,1,1,0,0,20,45,0,0,3
2,BE,7,1,0,1,0,0,1,0,0,1,0,1,1,0,0,20,69,0,0,3
2,BE,10,1,0,1,1,0,1,0,1,1,1,1,1,0,0,22,59,0,0,3
2,BE,8,1,0,1,0,0,1,0,0,1,1,1,1,0,0,19,59,0,0,3
2,BE,10,1,0,0,1,0,0,0,1,1,0,1,1,0,0,16,55,0,0,3
2,BE,8,1,0,1,0,0,0,1,0,1,0,1,1,0,0,18,45,0,0,3
2,BE,9,1,0,1,0,0,1,0,0,0,0,1,1,0,0,20,45,0,1,3
2,BE,7,2,1,0,0,0,1,0,1,0,0,1,1,0,0,23,57,0,0,3
2,BE,7,2,1,0,0,0,0,0,0,0,0,1,1,0,0,20,24,0,0,3
2,BE,7,1,0,1,1,0,0,0,0,0,0,1,1,0,0,98,19,0,0,3
2,BE,8,1,0,0,1,0,1,0,1,0,0,1,1,0,0,20,59,0,0,3
2,BE,9,1,0,1,0,0,1,0,0,1,0,1,1,0,0,19,43,0,1,3
2,BE,8,1,0,0,1,0,1,0,1,0,0,1,1,0,0,19,34,2,1,3
2,BE,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,14,86,0,0,3
2,BE,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,14,89,0,0,3
2,BE,8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,17,20,1,0,2
2,BE,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,14,63,0,0,3
2,BE,8,1,0,0,0,0,0,0,0,1,0,0,0,1,0,18,75,0,0,3
2,BE,7,1,0,1,0,0,1,0,1,1,0,1,1,0,0,16,55,0,0,3
2,BE,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,19,71,0,0,3
2,BE,6,1,0,1,1,1,0,0,0,0,0,0,0,0,0,16,53,0,0,3
2,BE,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,17,75,0,0,3
2,BE,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,14,80,0,0,3
2,BE,6,2,0,0,0,0,1,0,0,1,0,1,1,0,0,21,21,0,0,3
2,BE,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,18,56,0,0,3
2,BE,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,16,42,1,0,3
2,BE,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,19,20,0,0,2
2,BE,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,14,66,0,0,3
2,BE,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,21,30,0,0,3
2,BE,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,16,27,1,0,3
2,BE,7,1,0,1,1,1,1,0,0,0,0,1,0,0,0,14,53,0,0,2
2,BE,7,2,0,0,0,0,0,0,0,0,0,0,0,1,0,18,61,0,0,3
2,BE,7,1,0,1,0,0,0,1,0,1,0,0,0,0,0,24,37,2,0,3
2,BE,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,17,47,0,0,3
2,BE,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,21,46,0,0,3
2,BE,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,20,62,0,0,3
2,BE,10,1,1,1,1,0,1,1,0,1,1,1,1,0,0,14,74,0,0,3
2,BE,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,16,60,0,0,3
2,BE,8,2,0,1,1,0,1,1,0,1,0,1,1,0,0,16,50,0,0,3
2,BE,7,1,0,1,0,0,1,0,0,1,0,1,1,0,0,26,59,0,0,3
2,BE,7,2,0,1,0,0,0,1,0,0,0,0,0,0,0,20,31,2,0,3
2,BE,8,1,0,1,1,0,1,0,0,1,0,1,1,0,0,23,31,1,0,3
2,BE,5,2,0,1,0,0,1,1,0,1,0,1,0,0,0,16,41,0,0,3
2,BE,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,19,40,0,0,3
2,BE,4,2,1,1,0,1,1,1,0,1,0,1,1,0,0,18,80,0,0,3
2,BE,8,2,0,1,1,0,0,0,0,1,0,1,1,0,0,16,63,0,0,3
2,BE,6,2,0,1,1,0,0,1,0,1,0,1,1,0,0,22,67,0,0,3
2,BE,5,2,0,0,1,0,1,1,0,0,0,1,0,0,0,14,85,0,0,3
2,BE,5,2,0,0,0,0,1,0,0,1,0,1,0,0,0,18,45,0,3,1
2,BE,7,2,0,0,0,0,1,0,0,1,0,1,1,0,0,14,62,0,0,3
2,BE,8,2,0,1,0,0,0,0,0,0,0,1,1,0,0,14,58,1,0,3
2,BE,8,1,0,0,1,0,1,0,0,0,0,1,1,0,0,21,39,0,0,3
2,BE,9,2,0,0,0,0,0,1,0,1,0,1,1,0,0,15,78,0,0,3
2,BE,8,2,0,1,0,0,0,0,0,0,0,1,1,0,0,16,75,0,0,3
2,BE,5,2,0,1,1,0,1,0,0,1,0,1,1,0,0,14,62,0,0,3
2,BE,6,2,1,0,0,0,0,0,0,0,0,1,1,0,0,21,54,0,0,3
2,BE,8,2,0,0,0,0,0,0,0,0,0,1,1,0,0,14,82,0,0,3
2,BE,7,2,0,1,1,0,0,1,0,1,0,1,1,0,0,18,60,0,0,3
2,BE,10,1,0,0,1,0,0,0,0,0,0,1,1,1,0,16,50,0,0,3
2,BE,6,1,0,1,0,0,1,1,0,1,0,1,1,0,0,22,49,0,0,3
2,BE,5,2,0,1,0,1,0,0,0,1,0,1,1,0,0,18,73,0,0,3
2,BE,5,1,0,0,0,0,1,0,0,0,0,1,1,0,0,21,41,0,3,3
2,BE,8,1,0,1,1,0,1,0,1,1,0,1,1,0,0,18,46,0,0,3
2,BE,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,98,21,0,0,3
2,BE,4,2,0,0,1,0,1,0,0,0,0,1,0,0,0,20,65,0,0,3
2,BE,8,1,0,0,0,0,0,0,1,0,0,1,1,0,0,20,43,0,2,3
2,BE,6,2,0,1,0,0,0,0,0,0,0,1,0,0,0,98,15,2,1,3
2,BE,9,2,0,1,1,0,0,0,0,0,0,1,1,0,0,23,43,0,0,2
2,BE,4,2,0,0,0,0,1,0,0,1,0,1,1,0,0,14,62,0,0,3
2,BE,10,2,0,0,1,0,0,0,0,1,0,1,1,1,0,18,59,0,0,3
2,BE,8,1,0,1,1,0,1,0,0,1,0,1,1,0,0,18,53,0,2,1
2,BE,7,2,0,0,1,0,1,0,0,0,0,1,0,0,0,18,20,0,0,3
2,BE,9,1,0,1,1,0,1,0,0,1,0,1,1,0,0,16,72,0,0,3
2,BE,9,1,0,0,1,0,1,0,0,1,0,1,1,0,0,18,70,0,0,3
2,BE,7,1,0,1,0,0,1,1,0,1,0,1,1,0,0,18,43,1,1,3
2,BE,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,98,16,0,0,3
2,BE,10,1,0,1,1,0,1,1,0,1,0,1,1,0,0,21,34,3,0,3
2,BE,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,20,31,0,0,3
2,BE,9,1,0,1,0,0,0,0,0,0,0,1,1,0,0,12,59,0,0,3
2,BE,8,2,0,1,1,0,1,1,0,1,0,1,1,0,0,22,25,0,0,3
2,BE,8,1,0,1,1,0,1,0,1,1,1,1,1,1,0,20,29,1,0,3
2,BE,11,1,0,1,1,0,0,0,0,0,0,1,0,0,0,18,56,0,0,3
2,BE,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,18,67,0,0,2
2,BE,8,1,0,1,0,0,1,0,0,1,1,1,1,1,0,24,25,0,0,3
2,BE,9,1,0,1,0,0,1,1,0,1,0,1,0,0,0,23,54,0,0,3
2,BE,9,1,0,1,0,0,0,0,0,0,0,1,0,0,0,98,15,1,0,3
2,BE,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,45,0,0,2
2,BE,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,18,39,3,0,3
2,BE,6,2,0,0,0,0,1,0,0,0,0,1,1,0,0,15,68,0,0,3
2,BE,7,2,0,1,0,0,1,0,0,0,0,1,0,0,0,98,21,0,0,3
2,BE,6,2,0,0,0,0,0,1,0,0,0,1,0,0,0,18,28,0,0,2
2,BE,6,2,0,1,0,0,1,0,0,0,0,0,0,0,0,14,69,0,0,3
2,BE,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,15,67,0,0,3
2,BE,5,2,0,0,1,0,0,1,0,0,1,0,0,0,0,16,71,0,0,3
2,BE,6,2,0,0,1,0,0,0,1,0,0,0,0,0,0,19,33,1,0,2
2,BE,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,14,77,0,0,3
2,BE,6,2,0,0,1,1,0,0,0,0,0,1,0,0,0,18,38,2,0,2
2,BE,5,2,0,1,0,0,0,0,0,1,0,1,0,0,0,17,29,0,0,2
2,BE,6,1,0,0,1,0,0,0,1,0,0,1,0,0,0,15,84,0,0,3
2,BE,4,2,0,0,1,1,0,0,1,0,0,1,0,0,0,21,34,2,0,3
2,BE,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,21,38,2,0,1
2,BE,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,18,49,0,0,2
2,BE,7,2,0,0,1,0,0,0,1,0,0,0,0,0,0,14,66,0,0,3
2,BE,7,2,0,1,0,0,0,0,1,0,0,0,0,0,0,18,34,2,1,3
2,BE,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,23,49,0,1,3
2,BE,5,2,0,0,0,0,0,0,0,1,0,1,0,0,0,18,53,0,0,2
2,BE,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,14,71,0,0,3
2,BE,6,2,0,0,0,0,0,1,0,0,0,1,0,0,0,18,21,0,0,2
2,BE,7,2,0,0,1,0,1,0,0,1,0,1,1,0,0,18,43,0,0,2
2,BE,7,2,0,1,0,1,0,0,1,0,0,0,0,0,0,14,82,0,0,3
2,BE,7,2,0,0,1,0,0,0,0,1,0,0,0,0,0,14,73,0,0,3
2,BE,5,2,0,1,0,0,1,0,0,1,0,1,1,0,0,15,73,0,0,3
2,BE,7,2,1,0,0,1,0,0,0,1,0,1,0,0,0,21,46,0,1,1
2,BE,7,1,0,1,1,0,0,1,0,1,0,1,0,0,0,18,46,0,0,3
2,BE,7,2,0,0,0,0,1,1,0,0,0,1,0,0,0,16,51,0,0,3
2,BE,7,2,0,1,1,0,0,1,0,0,0,1,0,0,0,15,65,0,0,2
2,BE,6,2,0,0,0,0,0,1,0,0,0,1,0,0,0,98,23,0,1,3
2,BE,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,16,56,0,0,2
2,BE,8,2,0,0,0,0,1,0,0,0,0,1,1,0,0,14,88,0,0,3
2,BE,6,1,0,0,0,0,1,0,0,1,0,1,0,0,0,17,32,2,0,1
2,BE,6,2,1,1,1,0,1,0,0,0,0,1,1,0,0,18,55,0,0,3
2,BE,8,2,0,1,0,0,1,0,0,0,0,1,0,0,0,19,39,0,1,3
2,BE,7,2,0,1,0,0,1,0,0,0,0,1,1,0,0,22,65,0,0,3
2,BE,7,2,0,1,0,0,0,0,0,1,0,1,1,0,0,16,31,2,0,2
2,BE,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,16,21,0,0,2
2,BE,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,15,67,0,0,3
2,BE,7,2,0,1,0,1,0,0,0,0,0,1,0,0,0,98,16,0,1,2
2,BE,9,1,0,1,0,0,0,0,0,1,0,1,1,0,0,22,50,0,0,1
2,BE,7,1,0,0,0,1,0,1,0,1,0,0,0,0,0,20,40,0,0,3
2,BE,8,1,0,1,0,0,1,0,0,1,0,1,1,0,0,21,55,0,0,3
2,BE,10,1,0,1,0,0,1,1,0,1,0,1,1,0,0,21,61,0,0,3
2,BE,8,1,0,0,0,0,0,0,1,0,0,1,0,0,0,98,16,0,0,3
2,BE,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,18,36,2,1,1
2,BE,6,2,0,0,0,0,0,0,0,0,0,1,1,0,0,19,25,0,0,3
2,BE,6,2,1,0,1,0,1,0,0,0,0,0,0,0,0,17,65,0,0,3
2,BE,10,1,0,1,0,0,1,0,0,1,0,1,0,1,0,98,22,0,0,3
2,BE,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,20,63,0,0,3
2,BE,4,1,1,1,1,0,0,1,1,0,0,1,0,1,0,20,43,2,0,3
2,BE,9,1,0,1,0,0,0,0,0,1,0,1,0,0,0,22,60,0,0,3
2,BE,10,1,0,1,1,0,0,0,0,1,0,1,0,0,0,98,22,0,0,3
2,BE,6,2,0,1,1,0,1,0,0,1,0,1,0,0,0,98,19,0,0,3
2,BE,7,2,0,1,0,0,0,1,0,1,0,1,0,0,0,20,25,0,0,3
2,BE,8,1,0,0,1,0,0,1,0,1,0,1,1,0,0,21,38,2,0,3
2,BE,7,1,0,1,1,0,1,1,0,1,1,1,1,0,0,19,36,1,1,3
2,BE,8,1,0,1,1,0,1,1,0,1,1,1,1,0,0,25,34,2,0,3
2,BE,10,1,0,1,0,1,1,0,0,1,1,1,1,0,0,23,26,0,0,3
2,BE,8,2,0,1,1,0,0,0,0,1,1,1,1,0,0,22,42,0,0,3
2,BE,10,1,0,1,1,0,1,1,0,1,0,1,1,0,0,20,55,0,0,3
2,BE,9,1,1,1,1,1,1,1,0,1,1,1,1,0,0,23,47,0,0,3
2,BE,10,1,0,1,0,0,1,0,0,1,1,1,1,0,0,24,41,1,1,3
2,BE,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,44,1,0,2
2,BE,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,14,54,0,0,3
2,BE,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,16,80,0,0,3
2,BE,5,1,0,1,0,0,1,0,0,1,0,1,1,0,0,17,62,0,0,3
2,BE,8,1,0,0,1,0,1,0,0,1,0,1,1,0,0,19,46,0,1,3
2,BE,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,14,74,0,0,3
2,BE,10,1,0,1,0,0,0,0,0,1,1,1,1,0,0,22,65,0,0,3
2,BE,6,1,0,1,0,0,1,0,0,0,0,1,1,0,0,14,71,0,0,3
2,BE,7,2,0,0,0,0,1,0,0,1,0,1,1,0,0,18,48,0,0,3
2,BE,7,2,0,0,0,0,0,0,0,0,0,1,1,0,0,16,63,0,0,3
2,BE,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,19,40,0,1,3
2,BE,10,2,0,1,1,0,0,0,0,0,0,0,1,0,0,21,41,2,0,3
2,BE,5,1,0,1,1,0,1,1,0,1,0,1,1,0,0,16,69,0,0,3
2,BE,5,2,0,0,0,0,0,0,0,1,0,1,1,0,0,18,33,1,1,3
2,BE,8,3,0,0,1,0,1,0,0,0,0,1,0,0,0,14,57,0,0,3
2,BE,8,1,0,0,1,0,1,0,0,0,0,1,1,0,0,21,82,0,0,3
2,BE,8,2,0,0,0,0,1,0,0,1,0,1,1,0,0,21,77,0,0,3
2,BE,6,2,0,1,0,0,0,0,0,0,0,1,1,0,0,18,23,1,0,3
2,BE,4,2,0,0,0,0,1,0,0,0,0,0,1,0,0,18,33,2,0,3
2,BE,6,2,0,0,0,0,1,0,0,0,0,1,0,0,0,16,55,2,0,1
2,BE,6,1,0,0,0,0,0,0,0,1,0,1,1,0,0,15,77,0,0,3
2,BE,7,2,0,1,1,0,0,0,0,1,0,1,1,0,0,18,55,0,0,3
2,BE,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,21,62,0,0,3
2,BE,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,20,73,0,0,3
2,BE,3,2,0,0,0,0,1,0,0,0,0,1,0,0,0,17,73,0,0,3
2,BE,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,18,66,0,0,2
2,BE,8,2,0,1,0,0,1,0,0,1,0,1,1,0,0,21,48,0,0,3
2,BE,7,3,1,0,1,0,0,1,0,0,0,1,0,0,0,24,65,0,0,3
2,BE,8,2,0,0,0,0,0,1,0,0,0,0,0,0,0,98,15,0,1,3
2,BE,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,16,73,0,0,2
2,BE,6,2,1,0,1,0,1,0,0,0,0,1,1,0,0,23,55,0,0,3
2,BE,7,2,0,1,0,0,1,0,0,0,0,1,1,0,0,18,69,0,0,2
2,BE,5,1,0,1,1,0,1,0,1,1,0,1,1,0,0,21,46,2,2,3
2,BE,6,2,0,0,0,0,1,0,0,0,0,1,0,0,0,22,68,0,0,3
2,BE,4,2,0,1,0,0,0,0,0,0,0,1,0,0,0,17,58,0,1,2
2,BE,7,1,1,0,0,0,1,0,0,0,0,0,1,0,0,18,40,1,0,3
2,BE,7,1,0,0,0,0,1,0,0,0,0,1,1,0,0,18,36,0,1,2
2,BE,8,2,0,0,0,0,1,0,0,0,0,1,1,0,0,21,84,0,0,3
2,BE,7,2,0,0,0,0,0,0,0,1,0,0,1,0,0,98,19,0,0,3
2,BE,7,1,0,0,1,0,1,0,0,0,0,1,1,0,0,22,33,2,0,2
2,BE,7,1,0,1,0,0,1,0,0,0,0,1,1,0,0,20,38,0,1,2
2,BE,11,2,0,0,0,0,1,0,0,0,0,0,0,0,0,16,65,0,0,3
2,BE,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,16,65,0,0,2
2,BE,5,2,0,1,0,0,1,0,0,0,0,1,0,0,0,14,75,0,0,3
2,BE,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,20,57,0,0,2
2,BE,4,2,0,0,0,0,1,0,0,0,0,1,1,0,0,20,54,0,0,2
2,BE,6,2,0,0,0,0,1,0,0,1,0,1,1,0,0,19,63,0,0,3
2,BE,7,2,0,0,1,0,1,0,0,1,0,1,1,0,0,18,81,0,0,3
2,BE,6,1,0,0,1,0,1,0,0,1,0,1,0,0,0,21,63,0,0,3
2,BE,7,1,0,1,1,0,1,0,0,1,0,1,1,0,0,21,82,0,0,3
2,BE,4,2,0,0,0,0,1,0,0,1,0,1,0,0,0,16,75,0,0,3
2,BE,7,2,0,0,0,0,1,1,0,0,0,1,1,0,0,18,41,0,0,3
2,BE,4,2,0,0,0,0,1,0,0,0,0,1,0,0,0,16,70,0,0,3
2,BE,3,2,0,1,1,0,1,0,0,1,1,1,1,0,0,19,58,0,0,3
2,BE,6,2,1,1,0,0,1,1,0,0,0,1,0,0,0,18,60,0,0,3
2,BE,7,2,0,0,0,0,1,1,0,0,0,0,1,0,0,16,57,0,0,2
2,BE,6,1,0,1,0,0,1,1,1,1,0,1,1,0,0,98,26,0,0,3
2,BE,8,1,0,1,0,0,1,0,0,1,1,1,1,0,0,19,20,0,0,3
2,BE,8,1,0,1,0,0,1,1,1,1,0,1,1,0,0,24,25,0,0,3
2,BE,10,1,1,1,1,1,1,1,0,1,0,1,1,0,0,22,71,0,0,3
2,BE,9,2,0,1,1,0,1,1,1,1,1,1,1,0,0,98,22,0,0,3
2,BE,8,1,1,1,1,0,1,0,0,1,0,1,1,0,0,25,33,2,0,3
2,BE,8,2,0,1,1,0,0,0,1,0,0,1,1,0,0,98,18,1,1,3
2,BE,7,2,0,1,0,0,1,0,0,1,0,1,1,0,0,21,25,0,0,3
2,BE,7,2,0,0,0,0,1,0,0,1,0,1,0,0,0,16,79,0,0,3
2,BE,6,2,1,0,0,0,1,1,0,1,0,1,1,0,0,18,53,0,0,3
2,BE,5,2,0,0,0,0,1,0,0,0,0,1,0,0,0,20,77,0,0,3
2,BE,9,2,0,0,0,0,1,0,0,1,0,1,1,0,0,26,32,0,0,3
2,BE,7,2,0,0,0,0,0,0,0,1,0,1,0,0,0,17,81,0,0,3
2,BE,7,2,0,0,1,0,0,0,1,0,0,0,0,0,0,22,50,0,0,3
2,BE,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,13,78,0,0,3
2,BE,7,2,0,1,1,0,1,0,1,0,0,1,0,0,0,98,21,0,0,3
2,BE,8,2,0,0,0,0,0,0,0,0,0,1,1,0,0,19,51,0,0,3
2,BE,9,1,0,0,0,0,0,1,0,1,0,1,0,0,0,18,55,0,0,7
2,BE,7,1,0,0,0,0,0,0,0,0,0,1,1,0,0,26,31,0,0,7
2,BE,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,17,38,1,0,3
2,BE,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,22,40,0,0,7
2,BE,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,23,29,0,0,3
2,BE,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,23,31,1,0,3
2,BE,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,23,33,0,0,7
2,BE,8,1,0,0,1,0,1,1,0,0,0,1,1,0,0,18,43,2,0,3
2,BE,8,1,0,0,0,0,0,0,0,1,0,1,1,0,0,18,49,0,0,2
2,BE,8,1,0,0,1,0,1,1,0,1,0,1,1,0,0,18,62,0,0,3
2,BE,10,1,0,0,0,0,1,0,0,0,0,1,1,0,0,16,72,0,0,3
2,BE,7,1,0,0,0,0,1,1,0,0,0,1,1,0,0,18,59,0,0,3
2,BE,7,2,0,0,0,0,1,0,0,0,0,1,1,0,0,18,71,0,0,3
2,BE,10,1,1,0,0,0,1,1,0,1,0,1,1,0,0,21,69,0,0,3
2,BE,8,1,1,0,0,0,1,1,0,1,0,1,1,0,0,21,32,2,0,3
2,BE,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,20,22,0,0,2
2,BE,8,1,0,0,0,0,1,0,0,0,0,1,1,0,0,18,44,0,1,3
2,BE,9,1,0,0,1,0,1,1,0,0,0,1,1,0,0,19,63,0,0,3
2,BE,8,1,0,0,0,0,1,0,0,0,0,1,1,0,0,18,59,0,0,3
2,BE,6,1,0,0,0,0,1,0,0,0,0,1,1,0,0,16,71,0,0,3
2,BE,8,1,0,0,0,0,0,0,0,0,0,1,1,0,0,18,64,0,0,3
2,BE,10,1,1,0,1,0,1,0,0,0,0,1,1,0,0,20,37,1,1,3
2,BE,8,1,1,0,1,0,1,0,0,0,0,1,1,0,0,21,32,1,0,3
2,BE,8,1,0,0,0,0,0,0,0,0,0,1,1,0,0,18,64,0,0,2
2,BE,8,1,1,0,1,0,1,0,0,1,0,1,1,0,0,16,72,0,0,3
2,BE,8,1,1,0,1,0,1,0,0,0,0,1,1,0,0,19,48,0,0,3
2,BE,8,1,1,0,0,0,1,0,0,1,0,1,1,0,0,16,68,0,0,3
2,BE,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,19,25,2,0,2
2,BE,8,2,0,0,0,0,0,1,0,1,0,1,0,0,0,19,65,0,0,3
2,BE,7,1,0,0,1,0,0,0,0,0,0,1,1,0,0,19,65,0,0,3
2,BE,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,16,45,0,0,1
2,BE,8,2,0,0,0,0,0,1,0,1,0,1,0,0,0,15,60,0,0,2
2,BE,7,1,0,0,0,0,0,0,0,0,0,1,1,0,0,99,60,0,0,2
2,BE,7,1,0,0,0,0,0,0,0,0,0,1,1,0,0,18,35,0,0,2
2,BE,9,2,0,0,0,0,0,0,0,0,0,1,1,0,0,18,45,0,0,1
2,BE,5,2,0,0,0,0,0,0,0,0,0,1,1,0,0,22,25,0,0,2
2,BE,8,2,0,0,0,0,0,0,0,0,0,1,0,0,0,15,44,1,1,1
2,BE,8,2,0,0,0,0,0,0,0,0,0,1,1,0,0,18,42,0,2,1
2,BE,9,2,0,0,0,0,0,0,0,0,0,1,0,0,0,18,63,0,0,2
2,BE,10,1,0,0,1,0,0,0,0,1,0,1,1,0,0,17,68,0,0,2
2,BE,10,2,0,1,1,0,1,1,0,1,0,1,1,0,0,19,34,2,1,2
2,BE,6,1,0,1,0,0,0,1,0,0,1,1,0,0,0,24,27,0,0,3
2,BE,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,22,26,1,0,3
2,BE,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,18,24,0,0,1
2,BE,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,20,29,1,0,2
2,BE,10,1,0,0,0,0,0,0,0,0,0,1,1,0,0,98,17,0,0,7
2,BE,8,3,0,0,0,0,0,0,0,0,0,0,0,0,1,25,36,1,1,2
2,BE,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,99,72,2,0,1
2,BE,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,18,34,0,0,2
2,BE,7,1,0,0,0,0,0,0,0,1,0,1,1,0,0,14,58,2,0,2
2,BE,9,3,0,0,1,0,0,1,0,1,0,1,0,0,0,16,67,0,0,2
2,BE,8,1,1,0,1,0,1,1,1,1,1,0,0,0,0,16,52,0,0,2
2,BE,6,1,0,0,0,0,0,1,1,1,0,0,0,0,0,23,48,0,0,2
2,BE,8,3,0,0,0,0,0,0,0,0,1,1,1,0,0,22,49,0,1,2
2,BE,7,3,1,1,1,1,1,0,0,0,0,0,0,0,0,23,37,0,0,2
2,BE,6,1,1,1,1,1,0,0,0,0,0,0,0,0,0,24,37,2,1,2
2,BE,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,24,31,1,0,2
2,BE,8,2,1,0,1,0,1,1,0,1,0,1,1,0,0,20,63,0,0,2
2,BE,8,1,0,0,1,0,0,0,0,1,0,1,1,0,0,14,57,0,0,2
2,BE,8,2,1,0,0,0,0,0,0,1,0,1,1,0,0,22,60,0,0,3
2,BE,5,2,0,0,0,0,1,0,0,1,0,1,1,0,0,17,48,0,0,2
2,BE,4,2,0,1,0,0,0,0,0,1,0,1,1,0,0,22,60,0,0,3
2,BE,7,2,1,1,0,0,0,0,0,0,0,1,1,0,0,98,19,0,0,3
2,BE,8,2,0,0,0,0,1,0,0,1,0,1,1,0,0,14,73,0,0,3
2,BE,10,2,1,0,0,1,1,0,0,1,0,1,1,0,0,18,55,0,0,2
2,BE,8,2,0,0,1,0,1,0,0,1,0,1,1,0,0,17,80,0,0,3
2,BE,6,2,1,1,0,0,1,0,1,0,0,1,1,0,0,20,28,0,0,3
2,BE,6,2,0,0,0,0,1,0,0,0,0,0,1,0,0,13,56,0,0,2
2,BE,10,1,0,0,1,1,1,0,0,1,0,1,1,0,0,18,69,0,0,2
2,BE,10,1,1,1,1,0,1,0,0,1,0,1,1,0,0,14,64,0,0,3
2,BE,7,2,0,0,0,0,0,0,0,0,0,1,1,0,0,21,43,0,0,3
2,BE,8,2,0,1,0,0,0,0,0,1,0,1,1,0,0,14,66,0,0,1
2,BE,8,1,1,1,1,0,1,1,0,1,0,1,1,0,0,20,32,2,0,3
2,BE,5,2,0,0,1,0,1,1,0,1,0,1,1,0,0,16,58,0,0,2
2,BE,6,1,0,0,1,0,1,1,0,1,0,1,1,0,0,22,57,0,0,3
2,BE,8,1,0,0,1,0,0,1,1,1,1,1,1,0,0,17,67,0,0,3
2,BE,8,2,0,1,1,0,1,0,1,1,0,1,1,0,0,18,70,0,0,3
2,BE,10,1,0,1,0,0,1,1,0,1,1,1,1,0,0,25,35,0,0,1
2,BE,8,1,0,1,1,0,1,0,0,1,0,1,1,0,0,20,66,0,0,2
